lrd,lrg,epochs,SR_val,type,ticker,hid_g,hid_d,RMSE,MAE,SR_w scaled,PnL_w,Close-to-Open SR_w,Open-to-Close SR_w,Corr,Pos mn,Neg mn,narrow dist,narrow means dist,RMSE val,MAE val,PnL_w val,SR_w scaled val,Corr val,Pos mn val,Neg mn val
0.0001,0.0001,100.0,,PnL,HD,8.0,8.0,0.0090258372947573,0.0062863496132195,1.1775406797432455,2.477146463302424,1.1076581602636697,0.807702370761525,0.0693554209793097,0.4298724954462659,0.5701275045537341,False,False,0.0064748702570796,0.0047674421221017,0.0636994935789682,0.0738008913018745,0.0042097202695696,0.3783044667274384,0.6216955332725616
0.0001,0.0001,100.0,,PnL MSE,HD,8.0,8.0,0.0094773788005113,0.0065513541921973,0.0319436984941048,0.0793904039622004,0.3504482144240707,-0.1236807784672621,-0.0007101307595576,0.2859744990892532,0.7140255009107468,False,False,0.0065780095756053,0.00483886199072,-0.3845453871427661,-0.4166696106678199,-0.0098439537982152,0.2005469462169553,0.7994530537830447
0.0001,0.0001,100.0,,PnL MSE STD,HD,8.0,8.0,0.0107821905985474,0.0076766163110733,-0.391069459681823,-0.9721740619949522,1.228180033334843,-0.887108658870913,-0.0476511873767603,0.2604735883424408,0.7395264116575592,False,False,0.0075953835621476,0.0056974091567099,-0.1120261397675006,-0.1140079628702166,0.0145336133260941,0.2388331814038286,0.7611668185961714
0.0001,0.0001,100.0,,PnL MSE SR,HD,8.0,8.0,0.0104172267019748,0.0075389849953353,0.7149849581975978,4.33756239709524,0.4518357439388486,0.5774206733666067,0.0047912117658432,0.52367941712204,0.4763205828779599,False,False,0.0074182637035846,0.0056444741785526,0.3149588017241798,0.0808237530558493,0.0207605036042362,0.4922515952597994,0.5077484047402006
0.0001,0.0001,100.0,,PnL SR,HD,8.0,8.0,0.0099631212651729,0.0069573922082781,0.1233553388838714,0.581427144059718,0.4702185611364488,-0.1082596983442251,-0.0168406511443701,0.5564663023679417,0.4435336976320583,False,False,0.006864019203931,0.0050884606316685,0.5763509449188726,0.2496895965231698,0.0202220677703705,0.5724703737465816,0.4275296262534184
0.0001,0.0001,100.0,,PnL STD,HD,8.0,8.0,0.0092539815232157,0.0063437614589929,-0.2699089727354092,-1.397121490198162,0.0827589831661963,-0.3664777094745767,-0.0390772946337158,0.5482695810564663,0.4517304189435337,False,False,0.0064091016538441,0.0046759564429521,-0.987669102358122,-0.3492351019740874,-0.0083036812529864,0.5259799453053783,0.4740200546946217
0.0001,0.0001,100.0,,SR,HD,8.0,8.0,0.010980300605297,0.008096451871097,0.6718641409229406,3.863833847484519,0.5740822605565423,0.4603436408846718,0.0245279610484273,0.5300546448087432,0.4699453551912568,False,False,0.0080389147624373,0.0061756060458719,1.7650954546066966,0.5005937277598762,0.0309868028587522,0.4904284412032816,0.5095715587967183
0.0001,0.0001,100.0,,SR MSE,HD,8.0,8.0,0.3748935759067535,0.3646220862865448,0.0345229708935732,0.272270161814594,1.7095945768530558,-0.8975493458627164,0.0222059443774937,0.0081967213114754,0.9918032786885246,False,False,0.3878494501113891,0.3825856149196625,-2.5686216959117973,-0.4670415885664924,-0.0179828447072172,0.0009115770282588,0.9990884229717412
0.0001,0.0001,100.0,,MSE,HD,8.0,8.0,0.009288134984672,0.0063534919172525,-0.236977423715568,-1.230778168567977,0.5555404147607097,-0.5437867454909002,-0.0157804220212468,0.3852459016393442,0.6147540983606558,False,False,0.006442867219448,0.0047051417641341,-1.4717128310542906,-0.4661091054845737,0.0034829110943534,0.3354603463992707,0.6645396536007293
0.0001,0.0001,100.0,,BCE,HD,8.0,8.0,0.0103721478953957,0.0070803607814013,-0.167040877408253,-0.7978731813706552,-0.5639526333790166,0.0474470889541816,-0.0693981112821723,0.7040072859744991,0.2959927140255009,False,False,0.0069625740870833,0.0051966793835163,0.008824616534649,0.0039868727714095,-0.0037425324079418,0.8040109389243391,0.1959890610756609
0.0001,0.0001,100.0,,PnL,NKE,8.0,8.0,0.0110248485580086,0.0069906525313854,0.1555089610005184,0.4054003758508651,-0.3308625183702841,0.4737918775853723,0.0073207242997663,0.8515482695810564,0.1484517304189435,False,False,0.0088602500036358,0.0058168717660009,1.434422752962713,0.7300455989422109,0.0421939531770626,0.8632634457611669,0.1367365542388331
0.0001,0.0001,100.0,,PnL MSE,NKE,8.0,8.0,0.010994853451848,0.0068634445779025,-0.147121081370948,-0.4261591034943072,-0.4798998704730688,0.182505268484506,-0.0250881619729811,0.6275045537340619,0.372495446265938,False,False,0.0087698372080922,0.0056935450993478,1.60524589116991,0.7312964194375287,0.0341364927112973,0.6362807657247037,0.3637192342752963
0.0001,0.0001,100.0,,PnL MSE STD,NKE,8.0,8.0,0.0397541522979736,0.0376121811568737,-0.1386149175705935,-0.3619450743298278,-0.2759758481722809,0.1109255275112303,0.0030326120255227,0.0,1.0,False,False,0.0395940579473972,0.0382515862584114,-0.1658977282090779,-0.0891455178719944,0.06253963207507,0.0,1.0
0.0001,0.0001,100.0,,PnL MSE SR,NKE,8.0,8.0,0.0111009711399674,0.006994139868766,0.2030798325069732,1.3312568996094831,-0.4708993912683192,0.8695226517197162,-0.0079371118571247,0.5318761384335154,0.4681238615664845,False,False,0.0087889097630977,0.0057586356997489,7.003387222324845,1.6720180393513964,0.0755602560084753,0.504102096627165,0.495897903372835
0.0001,0.0001,100.0,,PnL SR,NKE,8.0,8.0,0.0116015691310167,0.007509502582252,0.6718416507679053,5.249393405050093,-0.2577135174654953,1.2593175209586085,-0.0025263039807588,0.4599271402550091,0.5400728597449909,False,False,0.0091937175020575,0.0062225954607129,6.751135296902082,1.2549271945879414,0.071707187654963,0.4457611668185962,0.5542388331814039
0.0001,0.0001,100.0,,PnL STD,NKE,8.0,8.0,0.8179172277450562,0.8076582551002502,-0.1652242597263817,-1.5656060490669017,-0.1810849810490324,-0.0509666545343265,0.0316753130709691,0.0,1.0,False,False,0.8311933279037476,0.823975145816803,-3.36086235777305,-0.4532819912995184,0.0574649618800908,0.0,1.0
0.0001,0.0001,100.0,,SR,NKE,8.0,8.0,0.02633061632514,0.0193117447197437,0.0232838489599821,0.1844046124560802,-0.6968083579459742,0.6753718531690319,0.0126095401091798,0.697632058287796,0.302367941712204,False,False,0.0216754134744405,0.0160500835627317,12.245000434182856,1.804080930496628,0.0665685664046787,0.723792160437557,0.276207839562443
0.0001,0.0001,100.0,,SR MSE,NKE,8.0,8.0,0.0122206574305891,0.0081046493723988,0.4241323536614941,2.920377593222863,-0.2600538099960339,0.8802967874559247,0.0079964237647726,0.4098360655737705,0.5901639344262295,False,False,0.0095998169854283,0.0066659459844231,8.015847961479512,1.711041616392431,0.0690532024448572,0.3801276207839562,0.6198723792160438
0.0001,0.0001,100.0,,MSE,NKE,8.0,8.0,0.0124792177230119,0.0083815772086381,-0.0168488696425616,-0.1062112875106339,0.8081866297225202,-0.7536167892895077,0.026331779910958,0.3825136612021858,0.6174863387978142,False,False,0.0105091286823153,0.0072940308600664,-7.355202928402998,-1.269920755997777,-0.0266841068011918,0.3272561531449407,0.6727438468550593
0.0001,0.0001,100.0,,BCE,NKE,8.0,8.0,0.0116566261276602,0.0074934992007911,-0.2086854238887515,-0.9412969181989276,-0.8141704505273283,0.5707205012499763,-0.013917213352797,0.3624772313296903,0.6375227686703097,False,False,0.009254403412342,0.0062537766061723,2.2343761747444635,0.8060631584057334,0.0427124596090784,0.3865086599817685,0.6134913400182316
0.0001,0.0001,100.0,,PnL,CL,8.0,8.0,0.0067777372896671,0.0043562240898609,0.2246755805871078,0.3552307098126802,0.3725964646572568,0.0007813710390193,0.020625651407694,0.7896174863387978,0.2103825136612022,False,False,0.0058257626369595,0.003932761028409,-0.6425516405244813,-0.3982620182982357,0.0036003842545341,0.8030993618960802,0.1969006381039197
0.0001,0.0001,100.0,,PnL MSE,CL,8.0,8.0,0.0069255530834198,0.0044854334555566,1.257277472943548,2.9073322696275397,0.1440713583478568,1.40827288004174,0.0542578678451535,0.5318761384335154,0.4681238615664845,False,False,0.0059650493785738,0.0041058268398046,0.4390652409693512,0.2727235303484801,0.0126922729865277,0.577028258887876,0.422971741112124
0.0001,0.0001,100.0,,PnL MSE STD,CL,8.0,8.0,0.0066815121099352,0.0042606876231729,0.8572813592314749,1.8710190870804213,-0.190435171645759,1.2589784091229763,0.0413643594784289,0.3588342440801457,0.6411657559198543,False,False,0.0057177687995135,0.0038049041759222,0.0283021437357703,0.0201497133981599,-0.0141306749716957,0.365542388331814,0.6344576116681859
0.0001,0.0001,100.0,,PnL MSE SR,CL,8.0,8.0,0.0081029050052165,0.0055721402168273,2.1392088212074465,9.970824215418654,0.2013735570058121,2.6683550332303754,0.1048660199589569,0.4927140255009107,0.5072859744990893,False,False,0.0074218907393515,0.0053858761675655,1.3780012462478484,0.37907646747368,0.0142792516900834,0.4995442114858706,0.5004557885141294
0.0001,0.0001,100.0,,PnL SR,CL,8.0,8.0,1.1171255111694336,1.11572527885437,-0.0064505210840259,-0.0344144659615605,-0.2782273013762648,0.2265955782399614,0.1205299744674969,0.0,1.0,False,False,1.114822506904602,1.1126600503921509,2.573438121454559,0.5096098299126458,0.001960090065045,0.0,1.0
0.0001,0.0001,100.0,,PnL STD,CL,8.0,8.0,1.10040020942688,1.0963988304138184,-0.0064505210840259,-0.0344144659615605,-0.2782273013762648,0.2265955782399614,0.1418414369025712,0.0,1.0,False,False,1.0965949296951294,1.089810132980347,2.9550141513782697,0.587306166837049,-0.0133288359167745,0.0009115770282588,0.9990884229717412
0.0001,0.0001,100.0,,SR,CL,8.0,8.0,0.0490852743387222,0.0359871126711368,1.361909272055,6.685179697142707,0.8642224346936898,0.943933523177538,0.1239048103830901,0.8205828779599271,0.1794171220400728,False,False,0.0508644208312034,0.0371711887419223,0.9491379627563656,0.2058718540910103,0.003715305742961,0.8258887876025525,0.1741112123974476
0.0001,0.0001,100.0,,SR MSE,CL,8.0,8.0,0.0086220484226942,0.0053775105625391,1.344345092556598,5.121030441833107,0.1064411964313027,1.695229408329817,0.1210743754311736,0.5528233151183971,0.4471766848816029,False,False,0.0098859816789627,0.0053194616921246,2.202229495928453,0.6849732447734265,-0.0268738864137578,0.5706472196900638,0.4293527803099362
0.0001,0.0001,100.0,,MSE,CL,8.0,8.0,0.0072146044112741,0.0049038133583962,0.7631839285186752,1.6422409992834692,0.1115373616840459,0.7710492861757727,0.107094438432096,0.0327868852459016,0.9672131147540984,False,False,0.0063519547693431,0.0045890868641436,2.4751824285209616,1.2435275488121127,0.0647558761607014,0.0328167730173199,0.96718322698268
0.0001,0.0001,100.0,,BCE,CL,8.0,8.0,0.0121382856741547,0.0106066456064581,0.2660315269645235,0.9892245889361438,0.3449576294055537,0.029131124152207,0.0951363837065704,1.0,0.0,False,False,0.0116168810054659,0.0103965466842055,-1.7130757024253371,-0.4981299851370425,0.0257641251693565,0.9963536918869644,0.0036463081130355
0.0001,0.0001,100.0,,PnL,EL,8.0,8.0,0.0121126472949981,0.0076790386810898,-1.175868877197226,-2.7753619028489447,-0.0834796856507916,-1.2951543810644215,-0.0799406134472915,0.4808743169398907,0.5191256830601093,False,False,0.0103143947198987,0.0062877754680812,0.6710278670826968,0.4030245579242569,0.0041594026745879,0.4475843208751139,0.5524156791248861
0.0001,0.0001,100.0,,PnL MSE,EL,8.0,8.0,0.0120820272713899,0.0077493153512477,-0.4959085441956376,-1.35776550207416,-0.7630886864882706,-0.1091643477119804,-0.004372068593509,0.4672131147540984,0.5327868852459017,False,False,0.0103949420154094,0.0063464581035077,-0.88092476746788,-0.4013948016814984,-0.0004772600102235,0.3883318140382862,0.6116681859617138
0.0001,0.0001,100.0,,PnL MSE STD,EL,8.0,8.0,0.0118957962840795,0.0075375335291028,-0.3818003162114054,-1.4189322695190354,-0.0039370090337376,-0.4056332604450284,-0.0117081153011369,0.5546448087431693,0.4453551912568306,False,False,0.0102310618385672,0.006151002831757,0.0236637663558451,0.0088397245987253,-0.0042293576100216,0.5432999088422972,0.4567000911577028
0.0001,0.0001,100.0,,PnL MSE SR,EL,8.0,8.0,0.0122401928529143,0.0080199111253023,-0.4219247889975917,-2.8517325923308214,-0.764641952570436,0.0245371685059763,0.0122116843737349,0.448087431693989,0.5519125683060109,False,False,0.0105786100029945,0.0064824703149497,-2.156107631545976,-0.4039130947538303,-0.0241623936201266,0.4457611668185962,0.5542388331814039
0.0001,0.0001,100.0,,PnL SR,EL,8.0,8.0,0.0225913450121879,0.0172542817890644,-0.2176079735558424,-0.6334578037696241,-0.987468249827831,0.2676509119356718,0.0160949541761782,0.2404371584699453,0.7595628415300546,False,False,0.0199122764170169,0.015454638749361,-2.411994865721595,-1.101426937772249,-0.0337663871391499,0.2105742935278031,0.7894257064721969
